IDborrower,IDlender,getID,IsExpired,GetLinkedAgentID,getType,Initial Borrower,Initial Lender,Linked Borrower (IB Market),Linked Lender (IB Market),IB Deposit Rate Linked Agent,IB Loan Rate Linked Agent
9,0,296,0,0,1,9,,,,,
1,0,297,0,0,1,1,,,,,
1,0,297,0,8,11,1,,8,,0,
1,0,297,1,8,11,1,,8,,0,
1,0,297,1,8,11,1,,8,,0,
8,0,298,0,0,1,8,,,,,
8,0,298,0,3,11,8,,3,,0,
8,0,298,1,3,11,8,,3,,0,
8,0,298,1,3,11,8,,3,,0,
1,0,299,0,0,1,1,,,,,
1,0,299,0,3,11,1,,3,,0,
1,0,299,1,3,11,1,,3,,0,
1,0,299,1,3,11,1,,3,,0,
0,2,321,0,0,2,,2,,,,
0,2,321,0,5,21,,,,,,
0,2,321,1,5,21,,,,,,
0,2,321,1,5,21,,,,,,
0,2,321,1,5,21,,,,,,
0,2,321,1,5,21,,,,,,
9,0,300,0,0,1,9,,,,,
8,0,301,0,0,1,8,,,,,
8,0,301,0,4,11,8,,4,,0,
8,0,301,1,4,11,8,,4,,0,
8,0,301,1,4,11,8,,4,,0,
0,6,322,0,0,2,,6,,,,
0,6,322,0,2,21,,,,,,
0,6,322,1,2,21,,,,,,
0,6,322,1,2,21,,,,,,
0,6,322,1,2,21,,,,,,
0,6,322,1,2,21,,,,,,
0,7,323,0,0,2,,7,,,,
0,7,323,0,3,21,,,,,,
0,7,323,1,3,21,,,,,,
0,7,323,1,3,21,,,,,,
0,7,323,1,3,21,,,,,,
0,7,323,1,3,21,,,,,,
0,1,324,0,0,2,,1,,,,
0,0,325,0,0,2,,0,,,,
0,0,325,1,0,2,,0,,,,
0,0,325,1,0,2,,0,,,,
3,0,302,0,0,1,3,,,,,
0,0,303,0,0,1,0,,,,,
0,0,303,1,0,1,0,,,,,
0,0,303,1,0,1,0,,,,,
4,0,304,0,0,1,4,,,,,
3,0,305,0,0,1,3,,,,,
8,0,306,0,0,1,8,,,,,
8,0,306,1,0,1,8,,,,,
8,0,306,1,0,1,8,,,,,
0,0,307,0,0,1,0,,,,,
8,0,308,0,0,1,8,,,,,
0,1,326,0,0,2,,1,,,,
9,0,309,0,0,1,9,,,,,
8,0,310,0,0,1,8,,,,,
0,1,327,0,0,2,,1,,,,
6,0,311,0,0,1,6,,,,,
0,4,328,0,0,2,,4,,,,
0,4,328,0,8,21,,,,,,
0,4,328,1,8,21,,,,,,
0,4,328,1,8,21,,,,,,
0,4,328,1,8,21,,,,,,
0,4,328,1,8,21,,,,,,
0,0,329,0,0,2,,0,,,,
0,0,329,0,6,21,,,,,,
0,0,329,1,6,21,,,,,,
0,0,329,1,6,21,,,,,,
0,0,329,1,6,21,,,,,,
0,0,329,1,6,21,,,,,,
7,0,312,0,0,1,7,,,,,
0,0,313,0,0,1,0,,,,,
6,0,314,0,0,1,6,,,,,
2,0,315,0,0,1,2,,,,,
8,0,316,0,0,1,8,,,,,
0,9,330,0,0,2,,9,,,,
0,9,330,0,6,21,,,,,,
0,9,330,1,6,21,,,,,,
0,9,330,1,6,21,,,,,,
0,9,330,1,6,21,,,,,,
0,9,330,1,6,21,,,,,,
0,7,331,0,0,2,,7,,,,
0,7,331,0,5,21,,,,,,
0,7,331,1,5,21,,,,,,
0,7,331,1,5,21,,,,,,
0,7,331,1,5,21,,,,,,
0,7,331,1,5,21,,,,,,
0,1,332,0,0,2,,1,,,,
0,7,333,0,0,2,,7,,,,
0,7,333,0,2,21,,,,,,
0,7,333,1,2,21,,,,,,
0,7,333,1,2,21,,,,,,
0,7,333,1,2,21,,,,,,
0,7,333,1,2,21,,,,,,
0,9,334,0,0,2,,9,,,,
0,9,334,0,5,21,,,,,,
0,9,334,1,5,21,,,,,,
0,9,334,1,5,21,,,,,,
0,9,334,1,5,21,,,,,,
0,9,334,1,5,21,,,,,,
9,0,317,0,0,1,9,,,,,
0,8,335,0,0,2,,8,,,,
0,8,335,0,5,21,,,,,,
0,8,335,1,5,21,,,,,,
0,8,335,1,5,21,,,,,,
0,8,335,1,5,21,,,,,,
0,8,335,1,5,21,,,,,,
0,0,318,0,0,1,0,,,,,
0,2,336,0,0,2,,2,,,,
0,2,336,0,7,21,,,,,,
0,2,336,1,7,21,,,,,,
0,2,336,1,7,21,,,,,,
0,2,336,1,7,21,,,,,,
0,2,336,1,7,21,,,,,,
7,0,319,0,0,1,7,,,,,
3,0,320,0,0,1,3,,,,,
0,0,321,0,0,1,0,,,,,
0,0,337,0,0,2,,0,,,,
0,0,337,0,5,21,,,,,,
0,0,337,1,5,21,,,,,,
0,0,337,1,5,21,,,,,,
0,0,337,1,5,21,,,,,,
0,0,337,1,5,21,,,,,,
0,0,322,0,0,1,0,,,,,
0,0,338,0,0,2,,0,,,,
0,0,338,0,5,21,,,,,,
0,0,338,1,5,21,,,,,,
0,0,338,1,5,21,,,,,,
0,0,338,1,5,21,,,,,,
0,0,338,1,5,21,,,,,,
0,5,339,0,0,2,,5,,,,
0,5,339,0,7,21,,,,,,
0,5,339,1,7,21,,,,,,
0,5,339,1,7,21,,,,,,
0,5,339,1,7,21,,,,,,
0,5,339,1,7,21,,,,,,
0,2,340,0,0,2,,2,,,,
0,2,340,0,4,21,,,,,,
0,2,340,1,4,21,,,,,,
0,2,340,1,4,21,,,,,,
0,2,340,1,4,21,,,,,,
0,2,340,1,4,21,,,,,,
0,2,341,0,0,2,,2,,,,
0,2,341,0,3,21,,,,,,
0,2,341,1,3,21,,,,,,
0,2,341,1,3,21,,,,,,
0,2,341,1,3,21,,,,,,
0,2,341,1,3,21,,,,,,
0,8,342,0,0,2,,8,,,,
0,8,342,0,5,21,,,,,,
0,8,342,1,5,21,,,,,,
0,8,342,1,5,21,,,,,,
0,8,342,1,5,21,,,,,,
0,8,342,1,5,21,,,,,,
0,4,343,0,0,2,,4,,,,
0,4,343,0,8,21,,,,,,
0,4,343,1,8,21,,,,,,
0,4,343,1,8,21,,,,,,
0,4,343,1,8,21,,,,,,
0,4,343,1,8,21,,,,,,
2,0,323,0,0,1,2,,,,,
0,7,344,0,0,2,,7,,,,
0,7,344,0,4,21,,,,,,
0,7,344,1,4,21,,,,,,
0,7,344,1,4,21,,,,,,
0,7,344,1,4,21,,,,,,
0,7,344,1,4,21,,,,,,
0,5,345,0,0,2,,5,,,,
0,5,345,0,8,21,,,,,,
0,5,345,1,8,21,,,,,,
0,5,345,1,8,21,,,,,,
0,5,345,1,8,21,,,,,,
0,5,345,1,8,21,,,,,,
0,8,346,0,0,2,,8,,,,
0,8,346,0,2,21,,,,,,
0,8,346,1,2,21,,,,,,
0,8,346,1,2,21,,,,,,
0,8,346,1,2,21,,,,,,
0,8,346,1,2,21,,,,,,
0,0,324,0,0,1,0,,,,,
0,0,347,0,0,2,,0,,,,
0,0,347,0,4,21,,,,,,
0,0,347,1,4,21,,,,,,
0,0,347,1,4,21,,,,,,
0,0,347,1,4,21,,,,,,
0,0,347,1,4,21,,,,,,
9,0,325,0,0,1,9,,,,,
4,0,326,0,0,1,4,,,,,
0,8,348,0,0,2,,8,,,,
0,8,348,0,6,21,,,,,,
0,8,348,1,6,21,,,,,,
0,8,348,1,6,21,,,,,,
0,8,348,1,6,21,,,,,,
0,8,348,1,6,21,,,,,,
2,0,327,0,0,1,2,,,,,
0,7,349,0,0,2,,7,,,,
0,7,349,0,5,21,,,,,,
0,7,349,1,5,21,,,,,,
0,7,349,1,5,21,,,,,,
0,7,349,1,5,21,,,,,,
0,7,349,1,5,21,,,,,,
7,0,328,0,0,1,7,,,,,
0,7,350,0,0,2,,7,,,,
0,7,350,0,8,21,,,,,,
0,7,350,1,8,21,,,,,,
0,7,350,1,8,21,,,,,,
0,7,350,1,8,21,,,,,,
0,7,350,1,8,21,,,,,,
0,5,351,0,0,2,,5,,,,
0,5,351,0,6,21,,,,,,
0,5,351,1,6,21,,,,,,
0,5,351,1,6,21,,,,,,
0,5,351,1,6,21,,,,,,
0,5,351,1,6,21,,,,,,
0,2,352,0,0,2,,2,,,,
0,2,352,0,6,21,,,,,,
0,2,352,1,6,21,,,,,,
0,2,352,1,6,21,,,,,,
0,2,352,1,6,21,,,,,,
0,2,352,1,6,21,,,,,,
0,6,353,0,0,2,,6,,,,
0,6,353,1,0,2,,6,,,,
0,6,353,1,0,2,,6,,,,
7,0,329,0,0,1,7,,,,,
4,0,330,0,0,1,4,,,,,
3,0,331,0,0,1,3,,,,,
9,0,332,0,0,1,9,,,,,
4,0,333,0,0,1,4,,,,,
0,4,354,0,0,2,,4,,,,
0,4,354,0,6,21,,,,,,
0,4,354,1,6,21,,,,,,
0,4,354,1,6,21,,,,,,
0,4,354,1,6,21,,,,,,
0,4,354,1,6,21,,,,,,
0,2,355,0,0,2,,2,,,,
0,2,355,0,3,21,,,,,,
0,2,355,1,3,21,,,,,,
0,2,355,1,3,21,,,,,,
0,2,355,1,3,21,,,,,,
0,2,355,1,3,21,,,,,,
0,3,356,0,0,2,,3,,,,
0,3,356,0,4,21,,,,,,
0,3,356,1,4,21,,,,,,
0,3,356,1,4,21,,,,,,
0,3,356,1,4,21,,,,,,
0,3,356,1,4,21,,,,,,
0,7,357,0,0,2,,7,,,,
0,7,357,1,0,2,,7,,,,
0,7,357,1,0,2,,7,,,,
9,0,334,0,0,1,9,,,,,
0,1,358,0,0,2,,1,,,,
9,0,335,0,0,1,9,,,,,
0,8,359,0,0,2,,8,,,,
0,8,359,0,4,21,,,,,,
0,8,359,1,4,21,,,,,,
0,8,359,1,4,21,,,,,,
0,8,359,1,4,21,,,,,,
0,8,359,1,4,21,,,,,,
5,0,336,0,0,1,5,,,,,
5,0,336,0,4,11,5,,4,,0,
5,0,336,1,4,11,5,,4,,0,
5,0,336,1,4,11,5,,4,,0,
7,0,337,0,0,1,7,,,,,
7,0,337,1,0,1,7,,,,,
7,0,337,1,0,1,7,,,,,
9,0,338,0,0,1,9,,,,,
0,1,360,0,0,2,,1,,,,
4,0,339,0,0,1,4,,,,,
3,0,340,0,0,1,3,,,,,
6,0,341,0,0,1,6,,,,,
6,0,341,0,2,11,6,,2,,0,
6,0,341,1,2,11,6,,2,,0,
6,0,341,1,2,11,6,,2,,0,
0,0,361,0,0,2,,0,,,,
0,0,361,1,0,2,,0,,,,
0,0,361,1,0,2,,0,,,,
0,0,362,0,0,2,,0,,,,
0,0,362,0,3,21,,,,,,
0,0,362,1,3,21,,,,,,
0,0,362,1,3,21,,,,,,
0,0,362,1,3,21,,,,,,
0,0,362,1,3,21,,,,,,
6,0,342,0,0,1,6,,,,,
6,0,342,1,0,1,6,,,,,
6,0,342,1,0,1,6,,,,,
0,7,363,0,0,2,,7,,,,
0,7,363,0,6,21,,,,,,
0,7,363,1,6,21,,,,,,
0,7,363,1,6,21,,,,,,
0,7,363,1,6,21,,,,,,
0,7,363,1,6,21,,,,,,
0,3,364,0,0,2,,3,,,,
0,3,364,0,6,21,,,,,,
0,3,364,1,6,21,,,,,,
0,3,364,1,6,21,,,,,,
0,3,364,1,6,21,,,,,,
0,3,364,1,6,21,,,,,,
0,7,365,0,0,2,,7,,,,
0,7,365,0,6,21,,,,,,
0,7,365,1,6,21,,,,,,
0,7,365,1,6,21,,,,,,
0,7,365,1,6,21,,,,,,
0,7,365,1,6,21,,,,,,
0,0,343,0,0,1,0,,,,,
0,0,343,0,7,11,0,,7,,0,
0,0,343,1,7,11,0,,7,,0,
0,0,343,1,7,11,0,,7,,0,
8,0,344,0,0,1,8,,,,,
0,0,345,0,0,1,0,,,,,
0,0,345,0,4,11,0,,4,,0,
0,0,345,1,4,11,0,,4,,0,
0,0,345,1,4,11,0,,4,,0,
4,0,346,0,0,1,4,,,,,
0,9,366,0,0,2,,9,,,,
0,9,366,0,8,21,,,,,,
0,9,366,1,8,21,,,,,,
0,9,366,1,8,21,,,,,,
0,9,366,1,8,21,,,,,,
0,9,366,1,8,21,,,,,,
0,5,367,0,0,2,,5,,,,
0,5,367,0,8,21,,,,,,
0,5,367,1,8,21,,,,,,
0,5,367,1,8,21,,,,,,
0,5,367,1,8,21,,,,,,
0,5,367,1,8,21,,,,,,
4,0,347,0,0,1,4,,,,,
0,1,368,0,0,2,,1,,,,
4,0,348,0,0,1,4,,,,,
9,0,349,0,0,1,9,,,,,
8,0,350,0,0,1,8,,,,,
6,0,351,0,0,1,6,,,,,
0,2,369,0,0,2,,2,,,,
0,2,369,0,6,21,,,,,,
0,2,369,1,6,21,,,,,,
0,2,369,1,6,21,,,,,,
0,2,369,1,6,21,,,,,,
0,2,369,1,6,21,,,,,,
0,3,370,0,0,2,,3,,,,
0,3,370,0,7,21,,,,,,
0,3,370,1,7,21,,,,,,
0,3,370,1,7,21,,,,,,
0,3,370,1,7,21,,,,,,
0,3,370,1,7,21,,,,,,
9,0,352,0,0,1,9,,,,,
0,0,353,0,0,1,0,,,,,
0,0,353,0,7,11,0,,7,,0,
0,0,353,1,7,11,0,,7,,0,
0,0,353,1,7,11,0,,7,,0,
0,7,371,0,0,2,,7,,,,
0,7,371,1,0,2,,7,,,,
0,7,371,1,0,2,,7,,,,
2,0,354,0,0,1,2,,,,,
0,8,372,0,0,2,,8,,,,
0,8,372,0,6,21,,,,,,
0,8,372,1,6,21,,,,,,
0,8,372,1,6,21,,,,,,
0,8,372,1,6,21,,,,,,
0,8,372,1,6,21,,,,,,
8,0,355,0,0,1,8,,,,,
0,9,373,0,0,2,,9,,,,
0,9,373,0,5,21,,,,,,
0,9,373,1,5,21,,,,,,
0,9,373,1,5,21,,,,,,
0,9,373,1,5,21,,,,,,
0,9,373,1,5,21,,,,,,
3,0,356,0,0,1,3,,,,,
6,0,357,0,0,1,6,,,,,
0,0,358,0,0,1,0,,,,,
0,0,358,1,0,1,0,,,,,
0,0,358,1,0,1,0,,,,,
9,0,359,0,0,1,9,,,,,
6,0,360,0,0,1,6,,,,,
0,6,374,0,0,2,,6,,,,
0,6,374,1,0,2,,6,,,,
0,6,374,1,0,2,,6,,,,
0,1,375,0,0,2,,1,,,,
0,9,376,0,0,2,,9,,,,
0,9,376,0,3,21,,,,,,
9,0,361,0,0,1,9,,,,,
0,9,376,1,3,21,,,,,,
0,9,376,1,3,21,,,,,,
0,9,376,1,3,21,,,,,,
0,9,376,1,3,21,,,,,,
0,0,362,0,0,1,0,,,,,
5,0,363,0,0,1,5,,,,,
5,0,363,0,6,11,5,,6,,0,
5,0,363,1,6,11,5,,6,,0,
5,0,363,1,6,11,5,,6,,0,
0,8,377,0,0,2,,8,,,,
0,8,377,1,0,2,,8,,,,
0,8,377,1,0,2,,8,,,,
9,0,364,0,0,1,9,,,,,
0,8,378,0,0,2,,8,,,,
0,8,378,0,4,21,,,,,,
0,8,378,1,4,21,,,,,,
0,8,378,1,4,21,,,,,,
0,8,378,1,4,21,,,,,,
0,8,378,1,4,21,,,,,,
1,0,365,0,0,1,1,,,,,
1,0,365,0,3,11,1,,3,,0,
1,0,365,1,3,11,1,,3,,0,
1,0,365,1,3,11,1,,3,,0,
0,7,379,0,0,2,,7,,,,
0,7,379,0,1,21,,,,,,
0,7,379,1,1,21,,,,,,
0,7,379,1,1,21,,,,,,
0,7,379,1,1,21,,,,,,
0,7,379,1,1,21,,,,,,
2,0,366,0,0,1,2,,,,,
5,0,367,0,0,1,5,,,,,
5,0,367,0,2,11,5,,2,,0,
5,0,367,1,2,11,5,,2,,0,
5,0,367,1,2,11,5,,2,,0,
0,7,380,0,0,2,,7,,,,
0,7,380,0,6,21,,,,,,
0,7,380,1,6,21,,,,,,
0,7,380,1,6,21,,,,,,
0,7,380,1,6,21,,,,,,
0,7,380,1,6,21,,,,,,
0,1,381,0,0,2,,1,,,,
0,2,382,0,0,2,,2,,,,
0,2,382,0,7,21,,,,,,
0,2,382,1,7,21,,,,,,
0,2,382,1,7,21,,,,,,
0,2,382,1,7,21,,,,,,
0,2,382,1,7,21,,,,,,
0,8,383,0,0,2,,8,,,,
0,8,383,0,3,21,,,,,,
0,8,383,1,3,21,,,,,,
0,8,383,1,3,21,,,,,,
0,8,383,1,3,21,,,,,,
0,8,383,1,3,21,,,,,,
6,0,368,0,0,1,6,,,,,
6,0,368,0,8,11,6,,8,,0,
6,0,368,1,8,11,6,,8,,0,
6,0,368,1,8,11,6,,8,,0,
7,0,369,0,0,1,7,,,,,
7,0,369,0,2,11,7,,2,,0,
7,0,369,1,2,11,7,,2,,0,
7,0,369,1,2,11,7,,2,,0,
0,8,384,0,0,2,,8,,,,
0,8,384,0,1,21,,,,,,
0,8,384,1,1,21,,,,,,
0,8,384,1,1,21,,,,,,
0,8,384,1,1,21,,,,,,
0,8,384,1,1,21,,,,,,
2,0,370,0,0,1,2,,,,,
1,0,371,0,0,1,1,,,,,
1,0,371,0,5,11,1,,5,,0,
1,0,371,1,5,11,1,,5,,0,
1,0,371,1,5,11,1,,5,,0,
7,0,372,0,0,1,7,,,,,
7,0,372,0,3,11,7,,3,,0,
7,0,372,1,3,11,7,,3,,0,
7,0,372,1,3,11,7,,3,,0,
0,6,385,0,0,2,,6,,,,
0,6,385,0,4,21,,,,,,
0,6,385,1,4,21,,,,,,
0,6,385,1,4,21,,,,,,
0,6,385,1,4,21,,,,,,
0,6,385,1,4,21,,,,,,
1,0,373,0,0,1,1,,,,,
1,0,373,0,3,11,1,,3,,0,
1,0,373,1,3,11,1,,3,,0,
1,0,373,1,3,11,1,,3,,0,
0,4,386,0,0,2,,4,,,,
0,4,386,1,0,2,,4,,,,
0,4,386,1,0,2,,4,,,,
0,6,387,0,0,2,,6,,,,
0,6,387,0,1,21,,,,,,
0,6,387,1,1,21,,,,,,
0,6,387,1,1,21,,,,,,
0,6,387,1,1,21,,,,,,
0,6,387,1,1,21,,,,,,
0,6,388,0,0,2,,6,,,,
0,6,388,0,8,21,,,,,,
0,6,388,1,8,21,,,,,,
0,6,388,1,8,21,,,,,,
0,6,388,1,8,21,,,,,,
0,6,388,1,8,21,,,,,,
4,0,374,0,0,1,4,,,,,
4,0,374,0,9,11,4,,9,,1,
4,0,374,1,9,11,4,,9,,1,
4,0,374,1,9,11,4,,9,,1,
0,3,389,0,0,2,,3,,,,
0,3,389,1,0,2,,3,,,,
0,3,389,1,0,2,,3,,,,
6,0,375,0,0,1,6,,,,,
6,0,375,0,5,11,6,,5,,0,
6,0,375,1,5,11,6,,5,,0,
6,0,375,1,5,11,6,,5,,0,
6,0,376,0,0,1,6,,,,,
6,0,376,1,0,1,6,,,,,
6,0,376,1,0,1,6,,,,,
0,6,390,0,0,2,,6,,,,
0,6,390,1,0,2,,6,,,,
0,6,390,1,0,2,,6,,,,
0,5,391,0,0,2,,5,,,,
0,5,391,0,4,21,,,,,,
0,5,391,1,4,21,,,,,,
0,5,391,1,4,21,,,,,,
0,5,391,1,4,21,,,,,,
0,5,391,1,4,21,,,,,,
0,0,377,0,0,1,0,,,,,
0,0,378,0,0,1,0,,,,,
2,0,379,0,0,1,2,,,,,
5,0,380,0,0,1,5,,,,,
5,0,380,0,6,11,5,,6,,0,
5,0,380,1,6,11,5,,6,,0,
5,0,380,1,6,11,5,,6,,0,
0,3,392,0,0,2,,3,,,,
0,3,392,0,4,21,,,,,,
0,3,392,1,4,21,,,,,,
0,3,392,1,4,21,,,,,,
0,3,392,1,4,21,,,,,,
0,3,392,1,4,21,,,,,,
0,0,393,0,0,2,,0,,,,
0,0,393,0,4,21,,,,,,
0,0,393,1,4,21,,,,,,
0,0,393,1,4,21,,,,,,
0,0,393,1,4,21,,,,,,
0,0,393,1,4,21,,,,,,
3,0,381,0,0,1,3,,,,,
3,0,381,0,4,11,3,,4,,0,
3,0,381,1,4,11,3,,4,,0,
3,0,381,1,4,11,3,,4,,0,
7,0,382,0,0,1,7,,,,,
7,0,382,1,0,1,7,,,,,
7,0,382,1,0,1,7,,,,,
1,0,383,0,0,1,1,,,,,
1,0,383,0,4,11,1,,4,,0,
1,0,383,1,4,11,1,,4,,0,
1,0,383,1,4,11,1,,4,,0,
0,1,394,0,0,2,,1,,,,
0,2,395,0,0,2,,2,,,,
0,2,395,0,7,21,,,,,,
0,2,395,1,7,21,,,,,,
0,2,395,1,7,21,,,,,,
0,2,395,1,7,21,,,,,,
0,2,395,1,7,21,,,,,,
0,0,396,0,0,2,,0,,,,
0,0,396,0,8,21,,,,,,
0,0,396,1,8,21,,,,,,
0,0,396,1,8,21,,,,,,
0,0,396,1,8,21,,,,,,
0,0,396,1,8,21,,,,,,
0,3,397,0,0,2,,3,,,,
0,3,397,0,8,21,,,,,,
0,3,397,1,8,21,,,,,,
0,3,397,1,8,21,,,,,,
0,3,397,1,8,21,,,,,,
0,3,397,1,8,21,,,,,,
0,1,398,0,0,2,,1,,,,
0,3,399,0,0,2,,3,,,,
0,3,399,0,2,21,,,,,,
0,3,399,1,2,21,,,,,,
0,3,399,1,2,21,,,,,,
0,3,399,1,2,21,,,,,,
0,3,399,1,2,21,,,,,,
0,0,400,0,0,2,,0,,,,
0,0,400,0,4,21,,,,,,
0,0,400,1,4,21,,,,,,
0,0,400,1,4,21,,,,,,
0,0,400,1,4,21,,,,,,
0,0,400,1,4,21,,,,,,
6,0,384,0,0,1,6,,,,,
6,0,384,1,0,1,6,,,,,
6,0,384,1,0,1,6,,,,,
6,0,385,0,0,1,6,,,,,
0,7,401,0,0,2,,7,,,,
0,7,401,1,0,2,,7,,,,
0,7,401,1,0,2,,7,,,,
4,0,386,0,0,1,4,,,,,
4,0,386,1,0,1,4,,,,,
4,0,386,1,0,1,4,,,,,
0,0,402,0,0,2,,0,,,,
0,0,402,0,6,21,,,,,,
0,0,402,1,6,21,,,,,,
0,0,402,1,6,21,,,,,,
0,0,402,1,6,21,,,,,,
0,0,402,1,6,21,,,,,,
3,0,387,0,0,1,3,,,,,
3,0,387,0,2,11,3,,2,,0,
3,0,387,1,2,11,3,,2,,0,
3,0,387,1,2,11,3,,2,,0,
6,0,388,0,0,1,6,,,,,
7,0,389,0,0,1,7,,,,,
7,0,389,1,0,1,7,,,,,
7,0,389,1,0,1,7,,,,,
0,0,390,0,0,1,0,,,,,
9,0,391,0,0,1,9,,,,,
0,6,403,0,0,2,,6,,,,
0,6,403,0,5,21,,,,,,
0,6,403,1,5,21,,,,,,
0,6,403,1,5,21,,,,,,
0,6,403,1,5,21,,,,,,
0,6,403,1,5,21,,,,,,
0,2,404,0,0,2,,2,,,,
0,2,404,1,0,2,,2,,,,
0,2,404,1,0,2,,2,,,,
0,6,405,0,0,2,,6,,,,
0,6,405,0,4,21,,,,,,
0,6,405,1,4,21,,,,,,
0,6,405,1,4,21,,,,,,
0,6,405,1,4,21,,,,,,
0,6,405,1,4,21,,,,,,
0,3,406,0,0,2,,3,,,,
0,3,406,0,4,21,,,,,,
0,3,406,1,4,21,,,,,,
0,3,406,1,4,21,,,,,,
0,3,406,1,4,21,,,,,,
0,3,406,1,4,21,,,,,,
7,0,392,0,0,1,7,,,,,
0,8,407,0,0,2,,8,,,,
0,8,407,0,5,21,,,,,,
0,8,407,1,5,21,,,,,,
0,8,407,1,5,21,,,,,,
0,8,407,1,5,21,,,,,,
0,8,407,1,5,21,,,,,,
8,0,393,0,0,1,8,,,,,
8,0,393,0,9,11,8,,9,,1,
8,0,393,1,9,11,8,,9,,1,
8,0,393,1,9,11,8,,9,,1,
0,0,408,0,0,2,,0,,,,
0,0,408,0,5,21,,,,,,
0,0,408,1,5,21,,,,,,
0,0,408,1,5,21,,,,,,
0,0,408,1,5,21,,,,,,
0,0,408,1,5,21,,,,,,
0,0,409,0,0,2,,0,,,,
0,0,409,0,4,21,,,,,,
0,0,409,1,4,21,,,,,,
0,0,409,1,4,21,,,,,,
0,0,409,1,4,21,,,,,,
0,0,409,1,4,21,,,,,,
0,5,410,0,0,2,,5,,,,
0,5,410,0,8,21,,,,,,
0,5,410,1,8,21,,,,,,
0,5,410,1,8,21,,,,,,
0,5,410,1,8,21,,,,,,
0,5,410,1,8,21,,,,,,
0,3,411,0,0,2,,3,,,,
0,3,411,0,4,21,,,,,,
0,3,411,1,4,21,,,,,,
0,3,411,1,4,21,,,,,,
0,3,411,1,4,21,,,,,,
0,3,411,1,4,21,,,,,,
0,1,412,0,0,2,,1,,,,
0,3,413,0,0,2,,3,,,,
0,3,413,0,4,21,,,,,,
0,3,413,1,4,21,,,,,,
0,3,413,1,4,21,,,,,,
0,3,413,1,4,21,,,,,,
0,3,413,1,4,21,,,,,,
0,0,394,0,0,1,0,,,,,
1,0,395,0,0,1,1,,,,,
1,0,395,0,6,11,1,,6,,0,
1,0,395,1,6,11,1,,6,,0,
1,0,395,1,6,11,1,,6,,0,
8,0,396,0,0,1,8,,,,,
8,0,396,1,0,1,8,,,,,
8,0,396,1,0,1,8,,,,,
1,0,397,0,0,1,1,,,,,
1,0,397,0,8,11,1,,8,,0,
1,0,397,1,8,11,1,,8,,0,
1,0,397,1,8,11,1,,8,,0,
0,3,414,0,0,2,,3,,,,
0,3,414,0,8,21,,,,,,
0,3,414,1,8,21,,,,,,
0,3,414,1,8,21,,,,,,
0,3,414,1,8,21,,,,,,
0,3,414,1,8,21,,,,,,
1,0,398,0,0,1,1,,,,,
1,0,398,0,3,11,1,,3,,0,
1,0,398,1,3,11,1,,3,,0,
1,0,398,1,3,11,1,,3,,0,
0,9,415,0,0,2,,9,,,,
0,9,415,0,5,21,,,,,,
0,9,415,1,5,21,,,,,,
0,9,415,1,5,21,,,,,,
0,9,415,1,5,21,,,,,,
0,9,415,1,5,21,,,,,,
0,7,416,0,0,2,,7,,,,
0,7,416,0,3,21,,,,,,
0,7,416,1,3,21,,,,,,
0,7,416,1,3,21,,,,,,
0,7,416,1,3,21,,,,,,
0,7,416,1,3,21,,,,,,
6,0,399,0,0,1,6,,,,,
8,0,400,0,0,1,8,,,,,
0,0,401,0,0,1,0,,,,,
0,8,417,0,0,2,,8,,,,
0,8,417,0,4,21,,,,,,
0,8,417,1,4,21,,,,,,
0,8,417,1,4,21,,,,,,
0,8,417,1,4,21,,,,,,
0,8,417,1,4,21,,,,,,
0,2,418,0,0,2,,2,,,,
0,2,418,0,8,21,,,,,,
0,2,418,1,8,21,,,,,,
0,2,418,1,8,21,,,,,,
0,2,418,1,8,21,,,,,,
0,2,418,1,8,21,,,,,,
0,3,419,0,0,2,,3,,,,
0,3,419,0,7,21,,,,,,
0,3,419,1,7,21,,,,,,
0,3,419,1,7,21,,,,,,
0,3,419,1,7,21,,,,,,
0,3,419,1,7,21,,,,,,
4,0,402,0,0,1,4,,,,,
0,3,420,0,0,2,,3,,,,
0,3,420,0,8,21,,,,,,
0,3,420,1,8,21,,,,,,
0,3,420,1,8,21,,,,,,
0,3,420,1,8,21,,,,,,
0,3,420,1,8,21,,,,,,
9,0,403,0,0,1,9,,,,,
3,0,404,0,0,1,3,,,,,
3,0,404,1,0,1,3,,,,,
3,0,404,1,0,1,3,,,,,
2,0,405,0,0,1,2,,,,,
2,0,405,0,5,11,2,,5,,0,
2,0,405,1,5,11,2,,5,,0,
2,0,405,1,5,11,2,,5,,0,
0,0,421,0,0,2,,0,,,,
0,0,421,0,6,21,,,,,,
0,0,421,1,6,21,,,,,,
0,0,421,1,6,21,,,,,,
0,0,421,1,6,21,,,,,,
0,0,421,1,6,21,,,,,,
2,0,406,0,0,1,2,,,,,
2,0,406,0,9,11,2,,9,,1,
2,0,406,1,9,11,2,,9,,1,
2,0,406,1,9,11,2,,9,,1,
4,0,407,0,0,1,4,,,,,
9,0,408,0,0,1,9,,,,,
0,8,422,0,0,2,,8,,,,
0,8,422,0,5,21,,,,,,
0,8,422,1,5,21,,,,,,
0,8,422,1,5,21,,,,,,
0,8,422,1,5,21,,,,,,
0,8,422,1,5,21,,,,,,
0,1,423,0,0,2,,1,,,,
0,9,424,0,0,2,,9,,,,
